業種(飲食業）,業種（宿泊業）,施設名称,施設名称カナ,施設郵便番号,施設住所,施設住所(方書),認証日,施設住所市町村,緯度,経度
〇,,有限会社　そば処　ふもと,ユウゲンガイシャ　ソバドコロ　フモト,9900522,寒河江市清助新田63-1,,2021/9/2,寒河江市,38.40355002,140.2335423
〇,,有限会社　原田食品,ユウゲンガイシャ　ハラダショクヒン,9970332,鶴岡市西荒屋字杉下58,,2021/11/18,鶴岡市,38.65333659,139.8433034
〇,,有限会社　ルイ・フィリップ,ユウゲンガイシャ　ルイ・フィリップ,9993512,河北町谷地中央4-8-19,,2021/10/20,河北町,38.41620736,140.3085849
〇,,有限会社あっさり,ユウゲンガイシャアッサリ,9990121,川西町大字上小松1644,,2021/6/8,川西町,38.00461128,140.0477979
〇,,㈲亥子屋商店　陽cafe,ユウゲンガイシャイノコヤショウテン　ヒナタカフェ,9990122,川西町中小松2862,,2021/8/3,川西町,38.01050409,140.0492687
〇,,（有）永和軒　食堂,ユウゲンガイシャエイワケン　ショクドウ,9920351,高畠町大字高畠691,,2021/10/27,高畠町,38.0027386,140.1960127
〇,,有限会社山映,ユウゲンガイシャサンエイ,9992211,南陽市赤湯974-2,,2021/9/9,南陽市,38.0500527,140.1691862
〇,,有限会社すしてつ,ユウゲンガイシャスシテツ,9930085,長井市高野町2-9-38,,2021/7/15,長井市,38.10878424,140.0358318
〇,,優勝軒 天童店,ユウショウケン　テンドウテン,9940012,天童市大字久野本1294-1,,2021/9/21,天童市,38.37468848,140.3833395
〇,,遊食酒場　カリス,ユウショクサカバカリス,9940025,天童市鎌田本町2-4-29,,2021/6/2,天童市,38.35782538,140.3843366
〇,,ゆうみい食堂,ユウミイショクドウ,9920351,高畠町高畠335-1,,2021/8/19,高畠町,37.9998588,140.1862188
〇,,ゆーみん,ユーミン,9980023,酒田市中町2-3-25,Zビル1F,2021/11/15,酒田市,38.91754957,139.8352296
〇,,夕焼け酒場（飛魚ラーメン）,ユウヤケサカバ（トビウオラーメン）,9980043,酒田市本町3-4-2,,2021/7/1,酒田市,38.91355638,139.834617
〇,,遊佐カレー遊佐駅本店,ユザカレーユザエキホンテン,9998301,遊佐町遊佐字石田19-18　,JR遊佐駅1F,2021/9/8,遊佐町,39.0158366,139.9053865
〇,,ゆず庵米沢店,ユズアンヨネザワテン,9920012,米沢市金池2-6-1,,2021/11/19,米沢市,37.91971515,140.114578
〇,,豊家,ユタカヤ,9901101,大江町左沢167,,2021/11/5,大江町,38.38044622,140.2102546
〇,,ゆたかや,ユタカヤ,9993775,東根市野田168-1,,2021/11/9,東根市,38.42865816,140.3585624
〇,,湯殿山レストハウス,ユドノサンレストハウス,9970532,鶴岡市田麦俣字六十里山7,,2021/7/12,鶴岡市,38.54052712,139.9752878
〇,,湯の浜カントリークラブ　レストラン湯の浜,ユノハマカントリークラブ　レストランユノハマ,9971117,鶴岡市下川字龍花崎20-10,,2021/7/8,鶴岡市,38.7803467,139.7659101
〇,,鷹華楼,ヨウカロウ,9920832,白鷹町大字荒砥乙397-1,,2021/9/16,白鷹町,38.18401452,140.1064004
〇,,洋献和菜　イストワール,ヨウコンワサイ　イストワール,9992211,南陽市赤湯930,ブラスタービル2F,2021/7/6,南陽市,38.04986075,140.1676816
〇,,鷹山堂Fabric&Coffee,ヨウザンドウファブリックアンドコーヒー,9920075,米沢市赤芝町1754,,2021/11/16,米沢市,37.8990882,140.0581544
〇,,洋風郷土料理　レストラン巳之助,ヨウフウキョウドリョウリ　レストランミノスケ,9980859,酒田市大町6-1,,2021/10/25,酒田市,38.9061011,139.8563503
〇,,養老乃瀧　尾花沢店,ヨウロウノタキ　オバナザテン,9994224,尾花沢市新町1-13-12,,2021/11/4,尾花沢市,38.6029106,140.4070967
〇,,夜サ恋,ヨサコイ,9992211,南陽市赤湯417-6,,2021/9/21,南陽市,38.04891248,140.1666385
〇,,よってけろなぁ～ステーション,ヨッテケロナァ～ステーション,9960023,新庄市沖の町1-3,,2021/9/15,新庄市,38.763202,140.3047268
〇,,よねおりかんこうセンター　よう山亭・牛釜亭,ヨネオリカンコウセンター　ヨウザンテイ・ギュウガマテイ,9992174,高畠町大字福沢7-1072,,2021/8/3,高畠町,38.002596,140.1448535
〇,,米沢牛　割烹　住の江,ヨネザワギュウ　カッポウ　スミノエ,9920027,米沢市駅前2-2-65,,2021/11/8,米沢市,37.90985516,140.124938
〇,,米沢牛　登起波,ヨネザワギュウ　トキワ,9920045,米沢市中央7-2-3,,2021/8/2,米沢市,37.9211357,140.1097535
〇,,米澤牛　福昌,ヨネザワギュウ　フクマサ,9930041,長井市九野本2139-5,,2021/9/10,長井市,38.0889644,140.0176022
〇,,米沢牛　焼肉さかの,ヨネザワギュウ　ヤキニクサカノ,9920045,米沢市中央3-4-21,,2021/9/24,米沢市,37.91495407,140.1118421
〇,,米沢牛・山懐料理　吉亭,ヨネザワギュウ・サンカイリョウリ　ヨシテイ,9920039,米沢市門東町1-3-46,,2021/9/6,米沢市,37.904936,140.1076877
〇,,米沢牛味処　ミートピア,ヨネザワギュウアジドコロ　ミートピア,9920045,米沢市中央1-11-9,,2021/6/22,米沢市,37.91350125,140.1106384
〇,,米澤牛DININGべこや,ヨネザワギュウダイニングベコヤ,9920026,米沢市東3-2-34,,2021/11/2,米沢市,37.9091099,140.1263146
〇,,より処　おばん,ヨリドコロ　オバン,9920351,高畠町大字高畠692-7,,2021/8/19,高畠町,38.00256656,140.1955318
〇,,四十番,ヨンジュウバン,9996837,酒田市字新町19-2,,2021/10/8,酒田市,38.85964491,139.9555797
〇,,408,ヨンマルハチ,9940025,天童市鎌田本町1-6-27,カロキタウン内,2021/12/14,天童市,38.3608683,140.3812769
〇,,La Scarpetta,ラ　スカルペッタ,9920026,米沢市東3-1-8,,2021/9/24,米沢市,37.9087198,140.1274009
〇,,ラ・セーヌ,ラ・セーヌ,9920039,米沢市門東町3-3-35,ファーストビル1F,2021/12/8,米沢市,37.91237488,140.1092982
〇,,らあめん　梅屋,ラアメン　ウメヤ,9960079,新庄市千門町3-16,,2021/12/10,新庄市,38.75965706,140.2876437
〇,,らーめん　喜の人,ラーメン　キノヒト,9993776,東根市羽入2796-3,,2021/11/4,東根市,38.4101128,140.3563789
〇,,ラーメン・定食　てんまる,ラーメン・テイショク　テンマル,9920821,白鷹町大字十王2566-1,,2021/9/24,白鷹町,38.18831782,140.1145082
〇,,ラーメン網走大将,ラーメンアバシリタイショウ,9940025,天童市鎌田本町1-6-23,かろきタウン,2021/11/30,天童市,38.36070333,140.3814539
〇,,らーめん一番,ラーメンイチバン,9930052,長井市新町6-15,,2021/11/1,長井市,38.11028614,140.0312791
〇,,らーめん蔵花,ラーメンクラカ,9970801,鶴岡市東原町17-17,,2021/10/13,鶴岡市,38.72101922,139.8458095
〇,,拉麺さとう,ラーメンサトウ,9993101,上山市金瓶字水上211-12,,2021/12/1,上山市,38.17851741,140.3108376
〇,,ラーメン三昧　勘鳥居,ラーメンザンマイ　カントリー,9993764,東根市神町東1-18-10,,2021/6/7,東根市,38.41023065,140.3832776
〇,,らーめんすがい,ラーメンスガイ,9920262,高畠町元和田1273,,2021/6/15,高畠町,37.9666082,140.2255719
〇,,らーめん天将,ラーメンテンショウ,9900401,中山町大字長崎224-7,,2021/7/14,中山町,38.32895927,140.280416
〇,,ラーメン処　おいわけ,ラーメンドコロ　オイワケ,9993161,上山市弁天2-14-37,,2021/9/7,上山市,38.1735004,140.2973221
〇,,ラーメンのもり,ラーメンノモリ,9970332,鶴岡市西荒屋川原田34-2,,2021/6/4,鶴岡市,38.66048207,139.8468511
〇,,ラーメン万琉,ラーメンバンリュウ,9970832,鶴岡市青柳町36-35,,2021/9/22,鶴岡市,38.7248353,139.8103586
〇,,らーめん福,ラーメンフク,9992211,南陽市赤湯813,,2021/7/16,南陽市,38.04965984,140.165931
〇,,ラーメン屋,ラーメンヤ,9970029,鶴岡市日吉町3-10,,2021/8/23,鶴岡市,38.7355366,139.8355912
〇,,来迎寺在来手打ちそば　清水柳,ライコウジザイライテウチソバ　スズヤナギ,9994121,大石田町横山来迎寺原4612-367,,2021/10/15,大石田町,38.57728015,140.3777439
〇,,来迎寺そばや　作兵衛,ライコウジソバヤ　サクベイ,9994121,大石田町大字横山108-3,,2021/10/27,大石田町,38.58435185,140.3738547
〇,,ライズ,ライズ,9970034,鶴岡市本町2-4-19,アップルビル1F,2021/10/21,鶴岡市,38.72342885,139.8306682
〇,,ライナー,ライナー,9920045,米沢市中央1-12-13,キングビル1F,2021/11/2,米沢市,37.91415186,140.1107964
〇,,ライブバーヤスクニ,ライブバーヤスクニ,9920045,米沢市中央1-11-16,シュガービル2F,2021/7/5,米沢市,37.91379135,140.1105856
〇,,来々軒,ライライケン,9990604,飯豊町大字椿4436,,2021/11/25,飯豊町,38.03981794,139.9926757
〇,,Lounge CALDO,ラウンジ　カルド,9910021,寒河江市本町2-5-13,,2021/9/28,寒河江市,38.3754233,140.2767126
〇,,ラウンジ　すずしま,ラウンジ　スズシマ,9970031,鶴岡市錦町13-5,ヤマザキビル2Ｆ,2021/12/3,鶴岡市,38.73810473,139.8349406
〇,,Lounge EAGLE,ラウンジイーグル,9992211,南陽市赤湯417-13,Sビル,2021/10/12,南陽市,38.04881375,140.1667615
〇,,ラウンジカラオケねね,ラウンジカラオケネネ,9900024,天童市鎌田1-1-43,,2021/10/22,天童市,38.36031115,140.3829006
〇,,ラウンジJuca,ラウンジジュカ,9910031,寒河江市本町1-4-7,,2021/8/24,寒河江市,38.37428247,140.2747804
〇,,ラウンジ波,ラウンジナミ,9993143,上山市二日町9-15,小住テナントB号室,2021/11/2,上山市,38.1547899,140.2767115
〇,,Lounge華美,ラウンジハナビ,9910031,寒河江市本町2-1-7,江戸寿司ビル2F,2021/10/27,寒河江市,38.37451612,140.2759614
〇,,ラウンジ風羽華,ラウンジフウカ,9970015,鶴岡市末広町13-1,エスポ末広105,2021/10/11,鶴岡市,38.73865362,139.8370541
〇,,楽食家たちかわ,ラクショクヤタチカワ,9980037,酒田市日吉町2-1-30,松本ビル,2021/11/12,酒田市,38.91936817,139.8326581
〇,,ラソ　家中庵,ラソ　カチュウアン,9970036,鶴岡市家中新町13-22,,2021/6/21,鶴岡市,38.7293422,139.8179789
〇,,ラソ　酒田,ラソ　サカタ,9980843,酒田市千石町1-12-20,,2021/6/9,酒田市,38.908564,139.8368562
〇,,ラソ　千石,ラソ　センゴク,9980843,酒田市千石町2-16-10,,2021/6/9,酒田市,38.9026279,139.8392547
〇,,ラソ　みどり庵,ラソ　ミドリアン,9970046,鶴岡市みどり町18-39,,2021/6/21,鶴岡市,38.7345081,139.8057877
〇,,ラブドリーム,ラブドリーム,9992211,南陽市赤湯768-2,,2021/9/7,南陽市,38.0493488,140.1680889
〇,,ラム苑,ラムエン,9992211,南陽市赤湯747-4,1F,2021/8/23,南陽市,38.04984154,140.1685481
〇,,LaLa Cafe,ララカフェ,9920472,南陽市宮内785-12,,2021/7/16,南陽市,38.06398742,140.1360215
〇,,らら亭寒河江店,ララテイサガエテン,9910002,寒河江市丸内3-2690-1 ,,2021/9/22,寒河江市,38.37410288,140.2836399
〇,,ランチ家　ありんくりん,ランチヤ　アリンクリン,9993162,上山市四ツ谷1-2-54,,2021/8/26,上山市,38.16588135,140.2840805
〇,,リカープレイス　リトルキス,リカープレイス　リトルキス,9920045,米沢市中央１-11-23,フェリスビル１Ｆ,2021/8/25,米沢市,37.91392473,140.1108487
〇,,リストランテ喜右ェ門,リストランテキエモン,9920113,米沢市大字長手1668,,2021/8/30,米沢市,37.9358519,140.1647753
〇,,Lip Stick,リップスティック,9992211,南陽市赤湯730,プレイタウン1F,2021/12/7,南陽市,38.0489816,140.1686662
〇,,リトルばーど,リトルバード,9995312,真室川町大字新町235-15,,2021/12/1,真室川町,38.85796481,140.2501602
〇,,リナワールド　屋外レストラン,リナワールド　オクガイレストラン,9993101,上山市金瓶字水上108-1,,2021/11/11,上山市,38.1762236,140.3086106
〇,,リナワールド　カフェテリア・リナ,リナワールド　カフェテリア・リナ,9993101,上山市金瓶字水上108-1,,2021/11/11,上山市,38.1762236,140.3086106
〇,,リナワールド　ファーストフーズ・ツイン,リナワールド　ファーストフーズ・ツイン,9993101,上山市金瓶字水上108-1,,2021/11/11,上山市,38.1762236,140.3086106
〇,,リナワールド　ファーストフーズ・プラザ,リナワールド　ファーストフーズ・プラザ,9993101,上山市金瓶字水上108-1,,2021/11/11,上山市,38.1762236,140.3086106
〇,,料亭香梅咲,リョウテイカメザキ,9980037,酒田市日吉町1-3-16,,2021/10/27,酒田市,38.91949219,139.8330263
〇,,料理仕出し　青野,リョウリシダシ　アオノ,9993771,東根市大字長瀞4794-18,,2021/8/10,東根市,38.45912434,140.375073
〇,,料理店　みやこ,リョウリテン　ミヤコ,9994228,尾花沢市上町1-8-1,,2021/8/3,尾花沢市,38.60332709,140.4062751
〇,,料理処　お茶や,リョウリドコロ　オチャヤ,9992211,南陽市赤湯1069-1,,2021/10/14,南陽市,38.05014563,140.1695175
〇,,リヨン2,リヨンツー,9980044,酒田市中町3-3-1,N151ビル2階,2021/9/24,酒田市,38.91806774,139.8339206
〇,,りんご苑  酒田店,リンゴエン　サカタテン,9980043,酒田市本町3-8-49-1,,2021/10/8,酒田市,38.91382291,139.8339384
〇,,りんご苑　新庄店,リンゴエン　シンジョウテン,9960002,新庄市金沢2016,,2021/6/10,新庄市,38.75264539,140.311101
〇,,りんご苑　高畠本店,リンゴエン　タカハタホンテン,9920351,高畠町大字高畠2117-3,,2021/6/25,高畠町,38.01000769,140.1944419
〇,,りんご苑　米沢店,リンゴエン　ヨネザワテン,9920055,米沢市御廟2-6-19-2,,2021/9/3,米沢市,37.91085895,140.0921345
〇,,りんご苑工場直営ショップ,リンゴエンコウジョウチョクエイショップ,9920351,高畠町大字高畠2118-6,,2021/9/29,高畠町,38.00993969,140.1946198
〇,,リンダ・俵,リンダ・タワラ,9995312,真室川町大字新町352-3,,2021/10/15,真室川町,38.85498046,140.2493994
〇,,Le Bar Suzuki,ル　バール　スズキ,9940025,天童市鎌田本町1-6-1　ピア21ビル1F,,2021/6/7,天童市,38.36082759,140.3807034
〇,,ル・ボワァール,ル　ボワァール,9960025,新庄市若葉町4-23,,2021/6/24,新庄市,38.75856586,140.3053129
〇,,ル・ポットフー,ル・ポットフー,9980023,酒田市幸町1-10-20,,2021/5/31,酒田市,38.92092612,139.8446451
〇,,ルアナ＆ラナイ,ルアナアンドラナイ,9940026,天童市東本町3-1-18,,2021/7/16,天童市,38.35858087,140.3776249
〇,,Luce,ルーチェ,9960025,新庄市若葉町17-4,,2021/8/30,新庄市,38.76208857,140.3017866
〇,,ＬＵＭＩＮＯＵＳ,ルミナス,9980044,酒田市中町3-3-1　,Ｎ１５１ビル　２Ｆ,2021/9/21,酒田市,38.91803801,139.8339708
〇,,LEI LANI,レイラニ,9980044,酒田市中町2-6-1,,2021/12/2,酒田市,38.91676661,139.8355766
〇,,令和,レイワ,9920045,米沢市中央1-4-16,ダイヤモンドビル1Ｆ,2021/12/2,米沢市,37.91319627,140.111677
〇,,レスト・パーラー・マナ,レスト・パーラー・マナ,9920031,米沢市大町1-2-30,,2021/9/13,米沢市,37.90319181,140.1122474
〇,,レストハウス　すかいろーど,レストハウス　スカイロード,9991332,小国町大字町原388-1,,2021/6/1,小国町,38.0520001,139.7572811
〇,,レストラン　イーストゲート　サガエ,レストラン　イーストゲート　サガエ,9910011,寒河江市大字日田字五反94-1,,2021/10/4,寒河江市,38.3734143,140.2999598
〇,,レストラン　ヴェルデ,レストラン　ヴェルデ,9920021,米沢市花沢883-11,,2021/11/15,米沢市,37.91868625,140.1308697
〇,,レストラン　カッペリーニ,レストラン　カッペリーニ,9920054,米沢市城西2-4-61,,2021/9/15,米沢市,37.91453254,140.0996552
〇,,レストラン川かぜ分店,レストラン　カワカゼブンテン,9901121,大江町大字藤田831-40,,2021/10/28,大江町,38.3675574,140.2161641
〇,,レストラン　ジュアン,レストラン　ジュアン,9930013,長井市館町南16-10-6,,2021/6/10,長井市,38.09534767,140.0382294
〇,,レストラン　スジェール,レストラン　スジェール,9901574,朝日町白倉745-1,,2021/8/19,朝日町,38.30490447,140.0584028
〇,,レストラン　タカノ,レストラン　タカノ,9910049,寒河江市本楯3-130-1,,2021/8/2,寒河江市,38.36589439,140.2904819
〇,,Restaurant nico,レストラン　ニコ,9980842,酒田市亀ヶ崎3-7-2,,2021/11/30,酒田市,38.9046472,139.844647
〇,,レストラン　パリサンク,レストラン　パリサンク,9970032,鶴岡市上畑町2-18,,2021/7/21,鶴岡市,38.7363104,139.8304345
〇,,レストラン　ビッキ石,レストラン　ビッキイシ,9921123,米沢市万世町桑山1490-8,,2021/10/20,米沢市,37.89829773,140.146503
〇,,レストラン　ボローニャ,レストラン　ボローニャ,9960076,新庄市城西町1-17,,2021/6/17,新庄市,38.76582283,140.2916208
〇,,レストラン　ル　シエル　ブルー,レストラン　ル　シエル　ブルー,9993164,上山市朝日台1-1-22,,2021/10/19,上山市,38.1648188,140.2815866
〇,,れすとらん泉平,レストランイズヘイ,9920601,川西町西大塚2000,公立置賜総合病院内,2021/8/19,川西町,38.05056946,140.0568464
〇,,レストランいろどり,レストランイロドリ,9996601,庄内町狩川字外北割97-1,,2021/8/19,庄内町,38.7945481,139.9848491
〇,,レストラン楓,レストランカエデ,9920039,米沢市門東町3-2-16,ホテルベネックス米沢内,2021/6/23,米沢市,37.91065969,140.111411
〇,,レストラン川かぜ（大江町健康温泉館内）,レストランカワカゼ　オオエマチケンコウオンセンカンナイ,9901121,大江町藤田831-40,,2021/10/7,大江町,38.36673303,140.2154828
〇,,レストランココット,レストランココット,9930004,長井市神明町2-21,,2021/11/9,長井市,38.1032547,140.0421343
〇,,レストラン金剛閣,レストランコンゴウカク,9920017,米沢市桜木町3-41,,2021/7/16,米沢市,37.91170964,140.1164263
〇,,レストラン　徳良湖,レストラントクラコ,9994212,尾花沢市二藤袋1767-6,,2021/8/3,尾花沢市,38.59821051,140.4373565
〇,,レストラントムトム,レストラントムトム,9920351,高畠町大字高畠268-1,,2021/8/31,高畠町,37.99936075,140.1922926
〇,,レストランバー　ワンナップ,レストランバー　ワンナップ,9910031,寒河江市本町1-3-32-18,,2021/6/25,寒河江市,38.37394031,140.2747793
〇,,レストランバーJun,レストランバージュン,9910031,寒河江市本町1-3-5,,2021/7/13,寒河江市,38.37380734,140.2746694
〇,,Red Saloon,レッド・サルーン,9997781,庄内町余目沢田147,,2021/11/22,庄内町,38.84511843,139.9087441
〇,,Lady's Pub Alpha,レディズパブアルファ,9910031,寒河江市本町1-3-7,第1フォレストビル1F,2021/5/10,寒河江市,38.37387876,140.2744367
〇,,ROSE REI,ローズ　レイ,9920045,米沢市中央1-13-23,グリーンプラザ,2021/10/26,米沢市,37.9137596,140.1097669
〇,,ログレストラン童夢,ログレストランドウム,9920012,米沢市金池７-8-6,,2021/8/18,米沢市,37.92765988,140.1193702
〇,,ロフトムンク,ロフトムンク,9960025,新庄市若葉町13-17,,2021/6/3,新庄市,38.7598445,140.3023912
〇,,浪漫亭,ロマンテイ,9980044,酒田市中町2-6-4,,2021/7/9,酒田市,38.91651267,139.8354885
〇,,和　よそのだんな,ワ　ヨソノダンナ,9930004,長井市神明町2-14-2,,2021/11/5,長井市,38.10334834,140.0420493
〇,,Wine Bar & Dining Ravi,ワインバー　アンド　ダイニングラヴィ,9980043,酒田市本町1-6-6,川辺の館2F,2021/10/19,酒田市,38.91227545,139.8379919
〇,,若葉食堂,ワカバショクドウ,9950015,村山市楯岡二日町1-22,,2021/10/5,村山市,38.4857326,140.3910585
〇,,和Cafe　草々,ワカフェ　ソウソウ,9995402,金山町金山2117-24,,2021/6/24,金山町,38.8861233,140.3373597
〇,,和牛屋,ワギュウヤ,9920351,高畠町大字高畠279-2,,2021/10/15,高畠町,37.99960095,140.1917236
〇,,わこう庵,ワコウアン,9930021,長井市上伊佐沢7320,,2021/11/19,長井市,38.09384116,140.0656404
〇,,和工房ひらく,ワコウボウヒラク,9910031,寒河江市本町2-5-13,,2021/8/19,寒河江市,38.37535075,140.276663
〇,,山葵家,ワサビヤ,9960023,新庄市沖の町3-23,,2021/6/16,新庄市,38.7619301,140.3035491
〇,,和旬菜　さが江,ワシュンサイ　サガエ,9990214,川西町大字吉田5476-4,,2021/9/3,川西町,38.00649572,140.1075708
〇,,和食　葉月,ワショク　ハヅキ,9993711,東根市中央4-1-22,,2021/7/5,東根市,38.4338174,140.39301
〇,,和食処　花園,ワショクドコロ　カエン,9920012,米沢市金池5-11-37,,2021/6/15,米沢市,37.92492543,140.1177784
